force,intelligence,agilite,chance,experience,niveau_quete,equipement,fatigue,survie
45.606998421703594,53.73956029379229,17.530294235765965,28.924477197265453,3.314963539304414,7.057829178200953,54.45553246546755,4.876631881314042,0
78.51759613930136,91.98556164127605,69.00048908206658,90.00831830164807,17.817110699662933,8.419154025244145,15.987976336644138,84.37287927102575,1
19.967378215835975,34.634599436596126,20.093368865905646,11.613896020052561,4.830736834033635,4.572929459867267,69.12466637859893,43.804407590538375,0
51.42344384136116,34.69532018962277,53.582768447308126,95.59188289553192,7.085426544344314,2.4068527363797476,16.75665393045065,34.23951232958596,1
59.24145688620425,73.75012481097484,9.667644964671961,31.396671737735282,2.1069096896266637,7.641558526578329,31.030848210454753,54.647636102537646,0
4.645041271999773,45.221794088980715,45.037093625818514,88.84036723086813,4.447226094963406,4.2442705462739845,50.33451306061541,9.135324272355582,1
60.75448519014384,22.460482293998197,75.61633288952461,60.294287647946156,10.384491415604103,7.041437427062193,79.64405615234773,75.66465493523988,0
17.052412368729154,45.24395161326934,34.757152423898205,82.67073597414874,12.155053661913051,3.435795477835891,73.94692332387272,58.24350768882959,1
6.505159298527952,14.085702037979985,66.4911724487218,98.40131632104642,4.907046283324221,1.731066713260054,64.55343564105223,18.659009687316754,1
94.88855372533332,17.63869865062233,79.54499607897291,28.840543781874572,1.1546431845023442,9.933236159389871,15.577326058017016,18.82321997690456,0
96.56320330745594,49.83677727394797,92.71778194794527,96.1135485407593,7.820657382547973,2.4058135713753934,54.70453456155777,18.424865157267423,1
80.83973481164611,41.89254495045479,23.464208185545353,38.94818949024204,4.684067418526682,9.89578894567133,8.744650179988545,5.700238755193398,0
30.46137691733707,91.48459010681,39.931591580930814,38.55119047369223,4.391078464596038,9.795519393098026,37.73631767966508,58.77984493716848,0
9.767211400638388,36.23938991166331,15.241601333041743,34.03871042545057,19.197256054269104,8.144362935172357,41.35165302899592,84.0348177588508,0
68.42330265121569,58.05883502780434,99.24835021583752,54.14076073475852,12.32600971851448,6.934806658737978,3.9811439445753827,1.74982139873886,1
44.01524937396013,63.22642879195304,92.70009679242953,15.41450431784871,11.137568863441917,6.200263452259763,27.398809946997183,4.900464497127355,1
12.203823484477883,1.3094456588333636,53.99571302805596,55.37114853580112,8.315502070466438,8.794913908400513,95.56494672664894,57.27702766869458,0
49.51769101112702,66.35373720167107,84.20332943764213,54.1704812410004,8.578886668602886,3.6049556945753913,95.36326078296895,81.94956853860523,1
3.4388521115218396,17.803596686975144,52.09579772720422,76.190181260487,10.818100076761617,5.209130912363893,35.23270542525393,32.67388905686336,0
90.9320402078782,96.10703174694551,62.35856880027597,83.36499619375856,13.928596140722146,6.574509724298517,4.310010894832406,34.96143988077222,1
25.87799816000169,14.866272775311295,8.912443211601662,44.044135031242405,14.04292192363659,4.70071428282542,17.909493932818155,59.63464974967759,0
66.2522284353982,41.462412372702374,75.52704204968079,30.233324935149376,3.4338781541089913,4.847378086812412,39.221779343354015,27.4212889124147,0
31.171107608941096,8.534966807864386,12.771348363523483,25.933489731709447,10.002255041532539,3.9725620075187598,94.77796979692297,2.660836607768413,0
52.00680211778108,99.68742518459473,82.60676302525283,19.462383670487192,8.239161900682038,6.078086350160825,14.119906353718491,73.52285181015961,0
54.67102793432797,50.21950103312426,78.20280876703859,5.764758219902488,17.410539325387685,8.655170752136044,76.35158436682123,62.56499129414531,0
18.485445552552704,59.53850173200438,70.87446977429764,34.244797883471335,12.628378424367527,2.813755402056816,10.868253937469207,58.07559990556591,1
96.95846277645586,6.7076477388427485,3.6160380524762115,27.024769213078326,10.650081328319636,9.409897348780973,98.12575773912768,74.16841289918231,0
77.51328233611146,74.99604703991778,30.31283559453286,96.64173858664074,2.3078928435783475,7.201788883734067,38.161649910913496,67.52308375620375,1
93.9498941564189,20.990559309558577,26.311256991084285,55.77088262500439,12.11275778646823,8.409458914120272,77.5234538899056,20.588198817832115,0
89.48273504276489,89.80542894407138,36.01364074715191,34.72770390305075,2.3440781136046684,6.005716233670105,34.259108281113186,35.24810469433511,1
59.78999788110851,20.513964048200716,8.764274676383854,58.0467600993696,6.744131511315041,8.015650312816572,62.76688771588087,12.6110141678625,0
92.18742350231169,19.068772066366655,93.69578230310628,13.91967013456955,2.8568392962866374,1.1458035760552048,19.201608474003674,12.985701341788102,0
8.84925020519195,3.654966784809488,55.38022407123763,44.40437492022029,13.841472940487378,8.365423823015817,14.602101929696254,67.61957463565392,0
19.59828624191452,47.206694510999924,30.552431065802356,62.62343214210638,4.125042276723052,1.3612497317682988,93.80641395681313,85.86001069824982,1
4.522728891053807,56.48411332626164,39.698151707428345,48.889783179245136,7.83718746376052,9.009220387265762,91.76472779044335,96.27325838611391,0
32.53303307632643,6.570863942835237,44.72025405048357,40.177880065432426,17.913495552375572,9.927664725147789,88.74689402128824,62.834711754944436,0
38.8677289689482,77.55276166950105,60.05943333606173,99.38483888996981,4.086327667979406,3.6466071595910003,62.543345016659345,18.410132336095696,1
27.134903177389592,45.32888347480276,51.567942769649775,88.0314762148927,10.156101279175582,2.8928670065721427,80.82682112162783,10.56503454489307,1
82.87375091519293,52.439026932758004,91.93919732144174,62.34059581594401,8.38543322332044,7.888270274722366,6.903693691137491,81.28509715367578,0
35.67533266935893,44.07627469382282,49.696348290583025,56.93773611822828,0.36248082091459466,3.277237068282279,33.47890418906792,57.875647635999925,0
28.093450968738075,40.0763060875326,99.21580148233127,62.06604798245841,15.855162271456255,8.790061448549832,31.37031247571562,61.82850210137198,1
54.26960831582485,55.96403313082179,85.14249577450957,20.131210782243325,1.3809181262919945,1.9255833294172904,63.56453219526132,78.14620887547092,1
14.092422497476264,15.52402459307125,20.85105143573358,39.51377432643186,9.485100419539073,2.1335967674142244,35.59577734706405,70.32772277324516,0
80.21969807540397,18.19281304952711,93.05952146439162,3.945953289089932,11.213565898778999,9.81236399590554,14.85067816436808,83.44582528560966,0
7.455064367977082,86.17856210135173,11.636639788547608,47.554603748682666,12.568529132291742,7.064550084430042,59.646707541354374,5.621390545987848,0
98.68869366005173,94.61154621336327,81.74497084911916,54.302458395766315,13.772632586157512,8.621985019860574,81.43839206690815,74.75206367465049,1
77.22447692966574,37.330931627975296,38.06232934765801,22.77497361032096,5.065447670454302,3.918964396163662,38.21234944599732,85.08527573220954,0
19.87156815341724,27.074467314355378,87.79743204450695,96.40288471655137,0.19957553316898746,7.08835374568544,13.22687150984817,28.613504245831432,0
0.5522117123602399,64.39995432390158,86.80566901074504,90.9454610937242,14.468873247098239,6.348176445777375,19.668819731282305,64.04472739932528,1
81.54614284548342,40.87341710980964,80.59254001176211,72.21432354559059,10.713131986951572,6.428351081106523,23.7483305169384,31.416206383697208,1
70.68573438476172,2.538635566034486,79.00304363070614,53.33866287653626,16.722354064144977,7.142792135839494,29.989759299453624,95.7971066482454,0
72.90071680409874,15.615259736619036,30.46791390980408,86.99691596476849,16.427767258013887,6.178232558161887,64.27950705063091,3.3423572435503757,0
77.12703466859458,71.59722288473975,8.091928305125219,13.065234382346292,16.866523355757664,4.861561323723993,60.0945484537719,57.97928438329551,0
7.4044651734090365,65.89239419101514,40.29801787651615,79.0509794274885,9.701893199590803,3.4833042494249216,69.60798615670392,16.65035470495151,1
35.84657285442726,2.709599250348349,17.35245149865087,12.48208139668483,6.672567916737313,7.917231978218818,36.25019845315131,71.22202051771586,0
11.586905952512971,22.197216193294945,69.49510889024617,79.42106625494054,15.8311640518274,3.036451870028676,82.39976518799783,17.589028341866207,1
86.31034258755935,23.10747965880714,34.609972653778556,27.576756825135696,9.0258822605851,7.231188755389727,20.40876611557603,23.538326189835757,0
62.329812682755794,67.18927435987284,97.56102008599149,87.7090581018189,3.66884392806869,3.09999540384394,46.90407475181539,49.43708110457581,1
33.08980248526492,1.9710537754364155,64.0972077345332,94.40420938253979,17.099480391229488,6.627971529590085,80.09387215414303,91.4834949996878,1
6.355835028602364,10.410858198457385,82.24805636343609,14.879596940511563,17.651197535446947,7.723704404161261,18.015864773261924,21.171437214797084,0
31.09823217156622,79.99160853731894,13.252467274184843,46.267560506539354,9.326195122803401,2.968425000158853,10.986311374078294,14.424002111810353,0
32.518332202674706,17.85446620543336,86.20144822726226,98.09873781626851,1.5139945461957494,1.5394897077517746,88.36839676879897,75.89768318540307,1
72.96061783380641,65.27461078518748,92.27571905133944,48.34074359731466,7.756521798338625,2.178763686947567,34.29296627591959,50.0619532333931,1
63.75574713552131,23.81827810467265,48.70619188189359,86.35475225145451,16.070753189252066,6.453972705439229,68.3870124909032,91.17851123817714,1
88.72127425763266,9.944139275934516,60.625293775097745,58.87315221313199,18.035480570924573,8.64501765603162,2.534860426393848,14.661455715984228,0
47.22149251619493,24.317219099945408,76.48098009029954,37.53299079196019,4.069454849951917,1.4049713911188193,69.00468884094497,64.59278930230393,0
11.959424593830171,72.22669318556592,17.483862726041256,28.57835555258702,1.3394722405054305,7.6073613313748165,31.61013115469705,23.287914615181503,0
71.3244787222995,85.56964681062857,50.25660764634424,20.322309108608728,17.547009062656773,4.071867813550469,5.574085358744174,15.67604286516393,1
76.07850486168974,83.02198645669915,39.86630277723131,76.17981913776973,7.788098779577506,5.306755329275703,60.9812761548117,68.34294151572705,1
56.127719756949624,39.71835296184548,14.63739921622491,38.65405068230279,10.835219285351265,9.35973594861009,24.080381607317324,59.36846199087332,0
77.0967179954561,66.80851365706462,36.753442229153144,51.12754622007512,19.361316241015178,3.987743542622609,38.680724205188,75.48274583623312,1
49.379559636439076,20.498429541582098,6.817230938549357,49.23254800011819,1.331294558284457,5.188032405455375,8.058081228651359,30.946257644618235,0
52.27328293819941,29.314773026101328,2.5811906949486985,57.727902923313124,12.966360149041911,1.12314173284613,14.716325109494532,44.79716563821899,0
42.75410183585496,89.63358185211197,13.516628915482276,86.55771456245522,1.4821084514973415,1.7343884800435454,29.797723549584376,40.547167633041845,1
2.541912674409519,1.3001923510736035,96.31151115891738,98.07393435834294,7.509378569330007,3.327324320213056,8.975950056015714,98.40894639665142,1
10.789142699330444,8.550853085446807,54.952953589501696,40.758420857381694,16.076290903868934,1.2506701673896696,91.08262646863152,29.22489567393879,1
3.142918568673425,20.78862551460273,96.582216115322,82.7518922106303,8.669444655112688,6.682377934434259,0.6047043183978418,29.481723834676686,1
63.64104112637804,2.6532203873819715,43.2497878330132,76.45277946547176,19.94364707805901,4.837585211214603,48.38602188643114,35.45482088286074,0
31.435598107632668,18.143543508979732,31.181613308525957,57.352895145557326,11.181185698932044,5.933306824552198,12.324745813255145,56.45940812903215,0
50.85706911647028,58.304156096969216,50.61418628402441,95.60471436119332,6.423243052719069,2.571824673066966,30.767908947794854,25.232274426374524,1
90.7566473926093,42.1424550592498,43.95116886329101,20.04745155284028,4.402226518095063,3.6633882649295453,92.60595598182655,91.52899403792739,0
24.929222914887493,89.26717110769748,10.566468426174392,10.92642103096214,7.010410685723237,6.974420273674526,16.169455327398687,26.56855648662635,0
41.038292303562976,81.7443561738441,64.08263146902063,85.39619669554222,7.450665475191016,9.687724512673599,96.58323197183326,89.58157315601947,1
75.55511385430486,34.1817351697876,21.60381825095996,43.91498166337483,1.3742735544792195,1.4537509624198828,20.579437698942172,10.347506364658464,1
22.879816549162246,25.94234334312925,61.95879548978296,84.69688542070605,7.391483988535463,9.013458887697395,74.15661084668295,65.65627023996524,0
7.697990982879299,37.96924081672669,65.02010923981534,89.30902051954149,9.284770394784498,6.1919308118008765,54.66772648973117,90.69855184382438,0
28.9751452913768,59.02949425148078,15.20248531286481,6.245759361907144,14.454755044776093,6.075276100800614,88.44787275967592,16.874943839822954,0
16.122128725400444,26.806364082287626,6.134962711066816,88.34647629860606,13.13458969443216,5.502506816869843,55.399325550313094,96.8326960099255,0
92.96976523425731,62.4148907849134,78.07615860684398,44.831905536942216,14.175313104583084,1.6245467731376504,53.45592191563087,45.28833604155117,1
80.8120379564417,40.941165219124045,45.98004237693202,51.04324890042322,0.16727363753714197,1.808891665625446,19.54580003683999,94.57151084410245,0
63.34037565104234,55.204718085198024,5.816379550547579,62.659251109321026,4.353347991610721,6.4082080509317745,16.62293620516587,67.6820043630047,0
87.14605901877177,43.61265291353167,99.48663171697672,92.63826067300867,13.23368576799713,4.0686271429200245,91.64891511155142,30.158686987355154,1
80.36720768991145,29.44657595419177,5.778056099636664,1.911609442976403,9.679787363594944,9.255412599199126,32.78381988500341,18.83025249171064,0
18.657005888603585,94.84533069621567,69.50352288585532,47.68434683178171,0.10626951336691892,4.65931483623525,37.20822549628959,30.37350462250994,1
89.25589984899777,76.36057941597608,98.36789252634136,68.77220424305607,16.089892848636445,2.28953312832377,75.98236584283885,9.301740926267499,1
53.93422419156507,14.011317576645254,23.918010421592562,72.27069576982285,15.456191465806748,7.432469501518324,33.882348242280734,14.386796634332978,0
80.74401551640625,86.84679758979128,14.224936868719617,69.2532431537108,10.968383259871253,3.6401807929690886,95.20624466390028,10.466044034648114,1
89.60912999234932,48.743119824951364,12.138493942242889,13.443512940812186,1.3292665155254424,5.7292327662030385,73.79277689988002,42.29435437415577,0
31.800347497186387,89.45522268940914,30.327514756759555,29.93955883716812,15.330300990651693,7.2804950695465305,59.742924257342,79.55783762575864,0
11.005192452767677,79.98552559473153,10.10458110106467,35.87155254170135,11.674271754627279,9.102377000818633,88.08951605447525,14.138355421634019,0
22.793516254194166,42.52135044692334,69.2161341694132,80.4437207679505,15.639199543159183,8.129720753215086,4.960590834948276,13.032043317233589,1
42.71077886262563,2.24693083201174,6.229179813006269,27.875987241455302,15.034939847916808,7.087249610854517,25.706269218920873,64.34289495173307,0
81.80147659224932,26.867735938494608,50.94221281497897,21.070496386720315,16.06004143915674,7.116698641556292,46.50363342209099,19.71829819680663,0
86.07305832563435,54.16342146608669,99.66968538529768,95.74480190380962,10.360161328092497,9.513321796288778,22.6978539471521,9.76100381089916,0
0.6952130531190703,63.347821982614725,81.39702695060188,0.88632851134689,2.8064903638703,3.662416877468824,74.39051873021519,16.684857820557763,1
51.07473025775657,25.788768543320227,61.52194382310109,99.78208556819781,13.423149467593774,1.0100088477656866,91.92080310537251,92.37313958767761,1
41.7411003148779,13.935607407282413,30.625362078661166,67.68212988573956,12.409475701039412,3.4475910345837883,42.37701199309234,82.14712527761908,0
22.210781047073024,83.4930236799299,62.389583629163845,82.84692994491171,14.845063743981743,2.961022416640696,34.2132600111895,35.40645623550941,1
11.98653673336828,98.44021807035521,52.70414639116516,29.461939634619316,3.397620121014706,6.956511266025983,96.15507321375662,65.58207673273928,1
33.7615171403628,52.56901823026858,42.60833838903715,1.4315277667059978,3.8995039980057844,6.703404397889761,44.485243282754084,53.72756736680381,0
94.29097039125192,17.16792858483035,13.071037674019948,73.78695185615301,17.80819034438657,6.341152444342514,48.90484004492832,67.7124263482564,0
32.320293202075526,27.230732651936897,88.66042152404667,83.41445970006758,14.999555969041417,1.1461909888850834,35.164987234190534,68.26711524627594,0
51.87906217433661,1.8390676547466733,44.97846488213225,74.04761319535191,18.16456977400646,7.5590024900558275,90.95484730121383,62.8734015059993,0
70.30189588951778,91.4298806560499,19.462251182076507,14.285028730083859,15.174306423278415,3.9117737123694236,56.89554832818507,26.610136853730857,1
36.3629602379294,11.775108289014113,36.77593508772896,75.34279222569691,11.943106119806037,6.98550390105968,76.21745871816447,3.900642076281813,0
97.17820827209607,57.651647551425356,41.4129752528927,76.8922782107641,13.082654740557473,6.0092058565193796,81.18067183508863,45.55667819901088,1
96.24472949421113,27.4055220687206,82.75378955668742,65.85405156700548,17.782558478800198,4.084578328851165,34.18490419172582,89.09738846907038,0
25.178229582536417,55.417800251579344,73.3614380561402,76.61159327955862,11.576135090238811,2.2111864039369697,43.369433132038004,56.94972585185759,1
49.72485058923854,65.14203883518643,76.93048936413398,84.59214396777321,12.647826486567748,1.8497700789443285,84.84717744062647,83.23910417019079,1
30.087830981676966,82.97418037072016,1.1031264428647214,61.360411423745845,3.1295343200720116,8.483664998010012,36.32553516758102,99.16243429612281,0
28.484049437746762,20.64212717606032,41.615399817976154,8.860471396967906,9.478424402322055,9.265577878734021,79.39351334518513,16.361620413827627,0
3.6886947354532795,1.0995828658480478,48.13441516353236,48.76278096672109,14.32794223916198,6.848092420878697,94.09923225744372,69.17776391419824,0
60.956433397989684,13.688563006880727,1.9192276823056686,7.764933467160507,5.418853966327308,1.9309070337443504,62.3210373068007,67.42935737000246,0
50.26790232288615,90.00186418481051,25.98132087450342,40.75430310324308,4.045083610490698,4.618244951994166,74.16272874518889,97.99554473582785,0
5.147875124998935,87.38900775625153,76.0289823122135,40.71064891256276,6.276536164488311,7.560452800946415,80.50973120411349,98.56007339528003,1
27.864646423661142,59.74131021703083,13.710970572899905,6.600984414024158,4.830012559856669,8.018387956090613,84.50396488966425,68.66786117241294,0
90.82658859666537,60.051686043365336,53.531013145259166,34.88205339694793,4.298252740727917,2.0639676006197973,39.505333785679596,24.361479198219428,0
23.95618906669724,66.50366745462554,21.52018720172375,11.099809879131485,8.49701685736174,1.0002764696084419,5.126345917599817,79.85558381305991,0
14.48948720912231,17.53712786234496,1.2120774643893273,80.82352100092221,18.15677027767068,7.409233412925445,40.187627123673956,10.70291342110381,0
48.9452760277563,91.44119459249598,24.12014575995415,94.76880259644707,10.141192934774367,4.209365583875851,67.37562297840898,78.06993041716287,1
98.56504541106007,41.87705248920731,97.58737549100537,7.231647525793861,3.7584076163064606,3.290331984564342,45.03503857807928,91.01961241446965,1
24.20552715115004,38.31385282494975,80.15371118829896,95.51152072917014,1.5394333876174815,1.116077228105729,74.89631508603985,38.28333947684352,1
67.21355474058785,51.89177052828376,95.95766443210334,52.25765993367452,13.923122902758504,5.8626946608534976,35.69824294686639,63.06352949830804,1
76.16196153287176,4.696596677505505,48.785404392636245,29.95656779538739,7.655975288727756,8.660356618833836,63.474414110402954,43.01427320968263,0
23.763754399239968,16.628336875607943,10.973619867750351,7.686207527616351,16.436618931707187,9.61868481645329,18.641980485397458,43.776505498812845,0
72.82163486118596,73.80336164263704,54.79594889736929,50.06242680704178,13.190215372815404,6.091704555519603,74.93694366449569,31.037088910812006,1
36.77831327192532,8.279866792512646,45.43773345599609,79.45155444907486,15.92482901082737,5.630151949659048,54.56959688130259,76.21296204503246,0
63.23058305935795,60.31521094663882,84.4357082739616,70.70864772666981,5.438920788368975,1.76550746940317,20.40643885466006,93.61765641665052,1
63.35297107608947,24.534910968132095,9.808258078424458,5.022601146397376,13.847178449221163,5.939855213883398,29.191117349780725,94.07508592344611,0
53.57746840747585,38.929561404197656,48.82411370217782,7.290183536790352,5.281239693874376,4.419811710688552,74.86087085818323,17.478128487493382,0
9.02897700544083,28.869373677069987,15.004866469398426,40.28732826326371,18.78136958900583,6.464217527952193,48.26012356615207,87.4743649656566,0
83.5302495589238,35.567271646494916,32.467592689006,29.52904940479433,12.727485630667488,4.49853713088892,21.60314403930722,73.74314414271221,0
32.07800649717358,71.90459051842456,73.73570773877996,23.238432305604782,6.490236003506842,3.1626921110533006,96.72711903702977,25.283740069028926,1
18.651851039985424,29.7121715623175,47.601812936876655,28.10044989087136,5.390237245845453,1.8546874770553885,71.51250198168879,6.728461292151455,0
4.077514155476392,56.64046402968972,37.58882851457693,80.34827432968846,3.81853170143287,3.834266001300062,95.71348325397962,26.799726688437797,1
59.08929431882418,47.60504021990997,39.44762785700353,92.92280536318539,13.892819177874555,1.8698035085897704,42.71050453603432,91.22082367815256,0
67.75643618422824,66.36711653626482,45.94467684059866,40.510269452756646,4.374312259958546,2.5920725574158556,47.51003406917205,63.31786748957723,1
1.6587828927856152,93.6829739324758,78.50165438370568,90.61110021324971,11.906065318549782,9.886025427215912,89.79552161850192,72.10546608978719,1
51.2093058299281,73.25720972102503,89.20846889402344,32.1495701247882,5.292700538507146,4.996932012159568,52.504934024538464,25.715235110909585,1
22.649577519793795,21.494037859075675,95.53346865039283,47.64369863437916,13.239378895877373,5.786845898545149,70.72789119056672,71.93881555748203,0
64.51727904094498,3.1183135061284672,78.6903386255295,22.602899781599973,16.298794570810784,8.862566758634937,25.217287749552998,2.812150627792376,1
17.436642900499145,26.22640442998251,31.540689574801274,64.0476042175844,15.560504862893064,9.960120104416191,44.67264687026405,37.53213457730138,0
69.09377381024659,59.507793070025485,68.81347060865421,97.89811151748088,15.217026618615634,6.244430044102134,12.34498658103551,62.67533485423312,1
38.67353463005374,5.1425813484250344,43.760312405539196,60.34930960433786,3.7544481138450414,8.312264389397544,20.59800358769617,14.609656554132023,0
93.67299887367345,49.636624720123635,25.467062204605117,35.78140841135489,1.7676989396903742,3.9424692190300776,0.0943415267631087,82.30035744469347,0
13.752094414599325,59.68428489168892,84.08715794259226,64.78174459905284,13.978976569747712,3.7516956170256197,3.926505164866023,23.503129881191864,1
34.10663510502585,33.424389081696084,3.8426348962324997,12.292067846538757,7.366944275887026,4.6243334889510415,97.72838231769293,65.22811128184462,0
11.347352124058908,77.09122037458219,90.17619921354235,88.86590802653987,8.646924528066947,7.0525653640628425,24.23536951367623,40.51971425753297,1
92.46936182785628,10.65982531337718,46.147746462473414,50.30839507798363,0.6229818558678213,7.139725203295889,66.33107095040019,59.604359547764716,0
87.7339353380981,7.513778173580876,63.72014768082804,44.93497420396421,5.191528985500984,3.837154911845057,83.90996987996115,10.745055262890812,0
25.79416277151556,72.81887562036033,65.93539222057827,58.58647884535192,0.6735280774892805,2.198889317229658,55.066045923656425,1.6912799921607324,1
65.99840460341791,49.549131620619846,89.51177407065364,62.47838627894025,17.583715452024954,6.691566308189577,15.31445000839562,90.95644273803012,1
81.72222002012158,68.84023964277361,63.66696821672073,7.177580622651303,4.867933664370609,2.1549327596988808,72.81164373361663,26.96300087671828,0
55.52008115994623,43.48273386037462,61.39335847600618,68.26172212234025,11.146743391460161,6.206432574063971,60.025141009958304,81.96770027804591,1
52.965057835600646,24.640203323910683,6.665204056068996,24.193168031552958,0.7795864132226082,7.2407991525067805,73.12505893473751,99.93503004722002,0
24.18522909004517,81.91023176741997,51.84080219452041,71.39526325065899,13.33694782611316,7.305503467550064,76.97466228570872,21.143125799891116,1
9.310276780589922,79.94158789689793,15.016900081704165,82.25347943841967,6.460546915081878,7.78124899593637,97.54103676847451,26.51707411833556,1
89.72157579533267,69.46964708544267,73.74337687214856,80.39585075525203,17.958383739153316,8.855734794090981,57.356328002671,66.28597876346657,1
90.04180571633304,27.21451372299627,51.22219208126745,55.25009674078891,17.762363778680715,5.499630927683096,34.164111269060186,96.54486346006212,0
63.31014572732679,59.023066686908706,68.02277792083532,52.016989231075115,6.505812367234956,7.572242705766141,64.8464556900237,91.58143481907439,1
33.90297910487007,36.09738969400268,4.167290060238427,14.287596133941172,18.019217913809356,6.57255461829253,6.844070924262613,50.28755200655849,0
34.92095746126609,9.158207332663416,8.479201604580322,77.53461504031355,19.923153469975578,2.6797594581791433,89.73973183215863,79.51102825267246,0
72.59556788702393,91.73135754622427,71.63233880626822,27.140938044671437,16.508313282478962,1.2312068038246735,11.938101133819679,13.574585309990105,1
89.71102599525771,13.68186309189614,7.208433599867337,49.669542281794655,16.897426955104578,3.560872471092404,32.784283788581824,97.74381842040123,0
88.70864242651173,95.02373538208025,7.12567277652586,28.42740929275167,4.980174722181799,4.9873033570385745,81.57453806261209,96.43532340359864,1
77.98755458576238,44.600577295795574,1.210847523488745,13.382836299969314,11.534047977155126,6.553953499857907,59.731237833071184,16.372895787917095,0
64.20316461542878,18.513292883861965,95.65013982994802,62.95576968917366,1.345118279347357,8.649633974528848,39.363552027744205,29.94231248031066,0
8.413996499504883,54.190094737835814,73.75083594590069,5.4332034822903825,1.8983587364333943,2.766211450355491,47.34356593750214,10.015499750676693,0
16.162871409461378,87.29458358764083,35.32514085020642,74.86452341262,19.97785224066581,2.129948109086294,85.45473932021804,27.17175988981797,1
89.85541885270793,73.22248864095612,29.65355812876552,31.758679526111667,6.532784988518219,9.671319527268947,34.00043860598922,81.59557894152066,0
60.642905965958995,80.65611478614497,34.97032297458495,0.013469300448532007,14.963678240976927,1.972401034387664,86.96496848121713,37.83156071652595,1
0.9197051616629648,65.87833667107174,77.46535311811819,51.11291392372298,16.13330106053633,5.306419630964703,8.813443097669149,8.839696714675839,0
10.147154286603211,69.22765645178525,66.13706110704143,4.6851908527603126,17.160465420144583,6.270073559139717,77.67984372086308,34.22255247789045,1
66.35017691080559,84.91956515653193,18.519556786746794,27.616955782089946,19.95256594804313,5.872369788166944,84.75476330547363,98.138333424128,0
0.5061583846218687,24.966800885918595,17.410933533408436,70.69764874557161,4.829929705137356,1.7742894132964888,18.181765283733874,62.96835952592029,0
